Fecha;36;41;30;23
1985-01-13;3.34;3.34;0.42;0.5
1985-01-14;3.34;3.34;0.36;0.5
1985-01-15;3.34;3.34;0.6366667;0.5
1985-01-16;3.34;3.34;1.37;0.5
1985-01-17;5.5;3.8899999;1.9033333;0.5
1985-01-18;5.5;4.585;1.2633333;0.5
1985-01-19;5.5;3.7849998;0.83;0.5
1985-01-20;5.5;3.34;0.59666663;0.5
1985-01-21;5.5;3.34;0.51;0.5
1985-01-22;4.38;3.34;0.47333333;0.32
1985-01-23;4.38;3.215;0.4;0.32
1985-01-24;3.34;3.09;0.3866667;0.32
1985-01-25;3.34;3.09;0.36;0.32
1985-01-26;3.34;3.09;0.34666666;0.32
1985-01-27;3.34;3.215;4.13;0.99666667
1985-01-28;3.34;4.035;6.316667;5.0633335
1985-01-29;22.28;12.715;3.846667;1.6233333
1985-01-30;15.35;15.83;2.0733335;1.23
1985-01-31;12.22;11.450001;1.6033334;1.23
1985-02-01;6.7;7.835;1.2800001;0.96
1985-02-02;5.5;7.265;1.59;1.14
1985-02-03;6.7;6.895;2.4266665;0.96
1985-02-04;5.5;6.535;1.6133333;0.96
1985-02-05;5.5;6.36;1.1166667;0.96
1985-02-06;4.38;5.7;0.85999995;0.96
1985-02-07;4.38;4.885;0.64;0.72
1985-02-08;3.34;4.73;0.64;0.72
1985-02-09;3.34;4.295;0.59666663;0.72
1985-02-10;3.34;4.01;0.51;0.72
1985-02-11;3.34;3.4699998;0.49;0.5
1985-02-12;3.34;2.84;0.38333333;0.5
1985-02-13;3.34;2.84;0.29999998;0.5
1985-02-14;2.95;2.84;0.4;0.5
1985-02-15;2.4;2.725;0.4;0.5
1985-02-16;2.4;2.61;0.4;0.32
1985-02-17;2.4;2.5;0.3866667;0.32
1985-02-18;2.4;2.39;0.36;0.32
1985-02-19;2.4;2.285;0.36;0.32
1985-02-20;2.4;2.18;0.34666666;0.32
1985-02-21;2.4;2.18;0.32;0.32
1985-02-22;2.4;2.18;0.32;0.17
1985-02-23;2.4;2.18;0.32;0.17
1985-02-24;2.4;2.18;0.29666665;0.17
1985-02-25;2.4;2.285;0.24000001;0.17
1985-02-26;2.4;2.18;0.21;0.17
1985-02-27;2.4;2.18;0.19;0.17
1985-02-28;2.4;2.285;0.17666666;0.17
1985-03-01;2.4;2.285;0.20666666;0.17
1985-03-02;2.4;2.18;0.32;0.17
1985-03-03;2.4;2.18;0.32;0.17
1985-03-04;2.22;2.18;0.30666664;0.17
1985-03-05;2.22;2.11;0.28;0.17
1985-03-06;2.22;1.9699999;0.27;0.17
1985-03-07;2.05;1.9699999;0.28666666;0.17
1985-03-08;2.05;1.9066668;0.34666666;0.17
1985-03-09;2.05;3.32;0.33333334;0.17
1985-03-10;2.05;7.6866665;4.2066665;1.6933333
1985-03-11;57.16;45.31;8.62;13.2699995
1985-03-12;38.41;94.37333;7.2766666;9.943334
1985-03-13;15.35;77.71333;3.4766667;4.59
1985-03-14;13.76;43.873333;2.24;3.71
1985-03-15;7.98;24.153334;1.6033334;3.3
1985-03-16;5.5;17.803333;1.3633333;2.9000003
1985-03-17;5.5;10.833333;0.97;2.53
1985-03-18;5.5;7.963333;0.8233333;2.17
1985-03-19;5.5;7.08;1.1166667;2.17
1985-03-20;4.38;6.476667;0.91;1.83
1985-03-21;4.38;6.0266666;0.8866667;1.83
1985-03-22;4.38;5.4666667;1.0433334;1.52
1985-03-23;4.16;5.793333;0.94000006;1.52
1985-03-24;4.38;6.2466664;5.1333337;1.52
1985-03-25;22.28;8.37;18.396666;1.7266668
1985-03-26;34.12;35.523335;10.406667;3.7333336
1985-03-27;15.35;50.933334;15.2300005;2.5333335
1985-03-28;120.65;62.61667;20.456667;18.043333
1985-03-29;78.17;97.863335;11.43;14.403333
1985-03-30;32.03;110.74;9.866666;7.096667
1985-03-31;26.04;58.22;9.916667;12.28
1985-04-01;26.04;39.453335;6.75;7.096667
1985-04-02;18.71;33.093334;4.65;4.59
1985-04-03;22.28;34.243332;11.349999;9.733333
1985-04-04;62.21;52.123333;13.720001;30.17
1985-04-05;38.41;64.44334;9.56;14.889999
1985-04-06;22.28;49.86;8.506667;6.386667
1985-04-07;18.71;36.546665;7.226667;4.59
1985-04-08;13.76;25.713333;5.65;4.14
1985-04-09;12.22;22.073334;4.2966666;3.71
1985-04-10;18.71;26.613333;9.086667;6.113333
